MutualFundId,MutualFundName,MutualFundCode,DowbloadEnabled,AMCId,inDate
7796,ICICI Prudential Constant Maturity Gilt Fund - Monthly Dividend,131062,0,35,2020-07-14 00:00:00
7797,ICICI Prudential Constant Maturity Gilt Fund - Direct Plan - Annual Dividend,131056,0,35,2020-07-14 00:00:00
7798,ICICI Prudential Constant Maturity Gilt Fund - quarterly Dividend,131057,0,35,2020-07-14 00:00:00
7799,IDFC GSF -Constant Maturity Plan - Regular Plan- Growth,108753,0,37,2020-07-14 00:00:00
7800,IDFC GSF - Constant Maturity Plan -Regular Plan- Weekly Dividend,111343,0,37,2020-07-14 00:00:00
7801,IDFC Government Securities Fund - Constant Maturity Plan -Direct Plan-Growth,118387,0,37,2020-07-14 00:00:00
7802,IDFC Government Securities Fund - Constant Maturity Plan -Direct Plan-Monthly Dividend,118390,0,37,2020-07-14 00:00:00
7803,IDFC Government Securities Fund - Constant Maturity Plan -Direct Plan-Quarterly Dividend,118388,0,37,2020-07-14 00:00:00
7804,IDFC Government Securities Fund - Constant Maturity Plan -Direct Plan-Weekly Dividend,118389,0,37,2020-07-14 00:00:00
7805,IDFC Government Securities Fund - Constant Maturity Plan -Regular Plan- Monthly Dividend,108644,0,37,2020-07-14 00:00:00
7806,IDFC GSF - Constant Maturity Plan - Regular Plan- Quarterly Dividend,108646,0,37,2020-07-14 00:00:00
7807,Invesco India Banking & PSU Debt Fund - Direct Plan -  Daily Dividend Option,120443,0,38,2020-07-14 00:00:00
7808,ICICI Prudential Constant Maturity Gilt Fund - Annual Dividend,131059,0,35,2020-07-14 00:00:00
7809,DSP 10Y G-Sec Fund - Regular Plan - Monthly Dividend,131299,0,29,2020-07-14 00:00:00
7810,Tata Gilt Securities Fund -Regular Plan- Growth,101042,0,13,2020-07-14 00:00:00
7811,Tata Gilt Securities Fund- Direct Plan - Dividend,119954,0,13,2020-07-14 00:00:00
7812,Tata Gilt Securities Fund- Direct Plan - Growth,119953,0,13,2020-07-14 00:00:00
7813,UTI - GILT FUND - Direct Plan - Dividend Option,120791,0,15,2020-07-14 00:00:00
7814,UTI - GILT FUND - Direct Plan - Growth Option,120792,0,15,2020-07-14 00:00:00
7815,UTI - GILT FUND - Discontinued PF Plan - Growth Option,102512,0,15,2020-07-14 00:00:00
7816,UTI - GILT FUND - Discontinued PF Plan Prescribed Date Auto Redemption Option,102514,0,15,2020-07-14 00:00:00
7817,DSP 10Y G-Sec Fund - Regular Plan - Quarterly Dividend,131300,0,29,2020-07-14 00:00:00
7818,UTI - GILT FUND - Regular Plan - Growth Option,102510,0,15,2020-07-14 00:00:00
7819,UTI - GILT FUND -Regular Plan - Dividend Option,102509,0,15,2020-07-14 00:00:00
7820,DSP 10Y G-Sec Fund - Direct Plan - Dividend,131304,0,29,2020-07-14 00:00:00
7821,DSP 10Y G-Sec Fund - Direct Plan - Growth,131301,0,29,2020-07-14 00:00:00
7822,DSP 10Y G-Sec Fund - Direct Plan - Monthly Dividend,131303,0,29,2020-07-14 00:00:00
7823,DSP 10Y G-Sec Fund - Direct Plan - Quarterly Dividend,131302,0,29,2020-07-14 00:00:00
7824,DSP 10Y G-Sec Fund - Regular Plan - Dividend,131298,0,29,2020-07-14 00:00:00
7825,DSP 10Y G-Sec Fund - Regular Plan - Growth,131297,0,29,2020-07-14 00:00:00
7826,UTI - GILT FUND -Discontinued PF Plan -Dividend Option,102511,0,15,2020-07-14 00:00:00
7827,Aditya Birla Sun Life Regular Savings Fund - Growth / Payment - Direct Plan,120705,0,24,2020-07-14 00:00:00
7828,Invesco India Banking & PSU Debt Fund - Daily Dividend Option,118234,0,38,2020-07-14 00:00:00
7829,Indiabulls Banking & PSU Debt Fund-Regular Plan-Fortnightly Dividend Option,147226,0,16,2020-07-14 00:00:00
7830,DSP Credit Risk Fund - Regular Plan - Monthly Dividend,117061,0,29,2020-07-14 00:00:00
7831,DSP Credit Risk Fund - Regular Plan - Quarterly Dividend,117062,0,29,2020-07-14 00:00:00
7832,DSP Credit Risk Fund - Regular Plan -Daily Dividend,101840,0,29,2020-07-14 00:00:00
7833,DSP Credit Risk Fund - Regular Plan -Dividend,101839,0,29,2020-07-14 00:00:00
7834,DSP Credit Risk Fund - Regular Plan -Growth,101837,0,29,2020-07-14 00:00:00
7835,DSP Credit Risk Fund - Regular Plan -Weekly Dividend,101838,0,29,2020-07-14 00:00:00
7836,Franklin India Credit Risk Fund - Direct - Dividend,118552,0,32,2020-07-14 00:00:00
7837,Franklin India Credit Risk Fund - Direct - Growth,118553,0,32,2020-07-14 00:00:00
7838,Franklin India Credit Risk Fund - Dividend,116154,0,32,2020-07-14 00:00:00
7839,Franklin India Credit Risk Fund - Growth,116153,0,32,2020-07-14 00:00:00
7840,HDFC Credit Risk Debt Fund - Direct Option - Growth Option,128051,0,33,2020-07-14 00:00:00
7841,HDFC Credit Risk Debt Fund - Direct Option - Normal Dividend Option,133147,0,33,2020-07-14 00:00:00
7842,HDFC Credit Risk Debt Fund - Direct Plan - Quarterly Dividend Option,128050,0,33,2020-07-14 00:00:00
7843,HDFC Credit Risk Debt Fund - Growth Option,128053,0,33,2020-07-14 00:00:00
7844,HDFC Credit Risk Debt Fund - Regular Option - Normal Dividend Option,133148,0,33,2020-07-14 00:00:00
7845,DSP Credit Risk Fund - Direct Plan - Weekly Dividend,119086,0,29,2020-07-14 00:00:00
7846,DSP Credit Risk Fund - Direct Plan - Quarterly Dividend,119085,0,29,2020-07-14 00:00:00
7847,DSP Credit Risk Fund - Direct Plan - Monthly Dividend,119084,0,29,2020-07-14 00:00:00
7848,DSP Credit Risk Fund - Direct Plan - Growth,119082,0,29,2020-07-14 00:00:00
7849,Axis Credit Risk Fund - Direct Plan - Growth,130314,0,25,2020-07-14 00:00:00
7850,Axis Credit Risk Fund - Direct Plan - Monthly Dividend,130312,0,25,2020-07-14 00:00:00
7851,Axis Credit Risk Fund - Direct Plan - Weekly Dividend,130311,0,25,2020-07-14 00:00:00
7852,Axis Credit Risk Fund - Regular Plan - Growth,130309,0,25,2020-07-14 00:00:00
7853,Axis Credit Risk Fund - Regular Plan - Monthly Dividend,130313,0,25,2020-07-14 00:00:00
7854,Axis Credit Risk Fund - Regular Plan - weekly Dividend,130310,0,25,2020-07-14 00:00:00
7855,Baroda Credit Risk Fund -Plan A -Growth Option,133486,0,26,2020-07-14 00:00:00
7856,HDFC Credit Risk Debt Fund - Regular Plan - Quarterly Dividend Option,128052,0,33,2020-07-14 00:00:00
7857,Baroda Credit Risk Fund -Plan A -Monthly Dividend,133517,0,26,2020-07-14 00:00:00
7858,Baroda Credit Risk Fund -Plan B-(Direct) Monthly Dividend,133520,0,26,2020-07-14 00:00:00
7859,Baroda Credit Risk Fund -Plan B-(Direct) Quarterly Dividend,133524,0,26,2020-07-14 00:00:00
7860,Baroda Credit Risk Fund -Plan B-Growth Option,133488,0,26,2020-07-14 00:00:00
7861,BOI AXA Credit Risk  Fund - Direct Plan,133868,0,17,2020-07-14 00:00:00
7862,BOI AXA Credit Risk Fund - Regular Plan,133867,0,17,2020-07-14 00:00:00
7863,DSP Credit Risk Fund - Direct Plan - Daily Dividend,119087,0,29,2020-07-14 00:00:00
7864,DSP Credit Risk Fund - Direct Plan - Dividend,119083,0,29,2020-07-14 00:00:00
7865,Baroda Credit Risk Fund -Plan A -Quarterly Dividend,133518,0,26,2020-07-14 00:00:00
7866,Aditya Birla Sun Life Credit Risk Fund- Segregated Portfolio 1-Regular Plan- Growth,147798,0,24,2020-07-14 00:00:00
7867,ICICI Prudential Credit Risk Fund - Annual Dividend,134342,0,35,2020-07-14 00:00:00
7868,ICICI Prudential Credit Risk Fund - Direct Plan - Annual Dividend,134341,0,35,2020-07-14 00:00:00
7869,IDFC Credit Risk Fund-Regular Plan-Periodic Dividend,140612,0,37,2020-07-14 00:00:00
7870,IDFC Credit Risk Fund-Regular Plan-Quaterly Dividend,140607,0,37,2020-07-14 00:00:00
7871,Invesco India Credit Risk Fund - Direct Plan - Discretionary Dividend,130725,0,38,2020-07-14 00:00:00
7872,Invesco India Credit Risk Fund - Direct Plan - Growth,130722,0,38,2020-07-14 00:00:00
7873,Invesco India Credit Risk Fund - Direct Plan - Monthly Dividend,130724,0,38,2020-07-14 00:00:00
7874,Invesco India Credit Risk Fund - Regular Plan - Discretionary Dividend,130726,0,38,2020-07-14 00:00:00
7875,Invesco India Credit Risk Fund - Regular Plan - Growth,130721,0,38,2020-07-14 00:00:00
7876,Invesco India Credit Risk Fund - Regular Plan - Monthly Dividend,130723,0,38,2020-07-14 00:00:00
7877,Kotak Credit Risk Fund - Annual Dividend,117715,0,40,2020-07-14 00:00:00
7878,Kotak Credit Risk Fund - Annual Dividend - Direct,119740,0,40,2020-07-14 00:00:00
7879,Kotak Credit Risk Fund - Growth,117716,0,40,2020-07-14 00:00:00
7880,Kotak Credit Risk Fund - Growth - Direct,119741,0,40,2020-07-14 00:00:00
7881,Kotak Credit Risk Fund - Monthly Dividend,117717,0,40,2020-07-14 00:00:00
7882,Kotak Credit Risk Fund - Monthly Dividend - Direct,119742,0,40,2020-07-14 00:00:00
7883,Kotak Credit Risk Fund - Quarterly Dividend,117718,0,40,2020-07-14 00:00:00
7884,IDFC Credit Risk Fund-Regular Plan-Half Yearly Dividend,140611,0,37,2020-07-14 00:00:00
7885,IDFC Credit Risk Fund-Regular Plan-Growth,140609,0,37,2020-07-14 00:00:00
7886,IDFC Credit Risk Fund-Regular Plan-Annual Dividend,140608,0,37,2020-07-14 00:00:00
7887,IDFC Credit Risk Fund-Direct Plan-Quarterly Dividend,140604,0,37,2020-07-14 00:00:00
7888,ICICI Prudential Credit Risk Fund - Direct Plan - Growth,120711,0,35,2020-07-14 00:00:00
7889,ICICI Prudential Credit Risk Fund - Direct Plan - Half Yearly Dividend,120710,0,35,2020-07-14 00:00:00
7890,ICICI Prudential Credit Risk Fund - Direct Plan - Quarterly Dividend,120709,0,35,2020-07-14 00:00:00
7891,ICICI Prudential Credit Risk Fund - Growth,114239,0,35,2020-07-14 00:00:00
7892,ICICI Prudential Credit Risk Fund - Half Yearly Dividend,114241,0,35,2020-07-14 00:00:00
7893,ICICI Prudential Credit Risk Fund - Quarterly Dividend,114240,0,35,2020-07-14 00:00:00
7894,IDBI Credit Risk Fund Annual Dividend - Direct Plan,128337,0,36,2020-07-14 00:00:00
7895,ICICI Prudential Credit Risk Fund - Bonus,130943,0,35,2020-07-14 00:00:00
7896,IDBI Credit Risk Fund Annual Dividend - Regular Plan,128332,0,36,2020-07-14 00:00:00
7897,IDBI Credit Risk Fund Growth Regular,127183,0,36,2020-07-14 00:00:00
7898,IDBI Credit Risk Fund Quarterly Dividend - Direct Plan,127184,0,36,2020-07-14 00:00:00
7899,IDBI Credit Risk Fund Quarterly Dividend - Regular Plan,127182,0,36,2020-07-14 00:00:00
7900,IDFC Credit Risk Fund-Direct Plan-Annual Dividend,140610,0,37,2020-07-14 00:00:00
7901,IDFC Credit Risk Fund-Direct Plan-Growth,140603,0,37,2020-07-14 00:00:00
7902,IDFC Credit Risk Fund-Direct Plan-Half Yearly Dividend,140605,0,37,2020-07-14 00:00:00
7903,IDFC Credit Risk Fund-Direct Plan-Periodic Dividend,140606,0,37,2020-07-14 00:00:00
7904,IDBI Credit Risk Fund Growth Direct,127181,0,36,2020-07-14 00:00:00
7905,Kotak Credit Risk Fund - Quaterly Direct Dividend - Direct,119744,0,40,2020-07-14 00:00:00
7906,Aditya Birla Sun Life Credit Risk Fund- Segregated Portfolio 1- Regular PLan- Dividend,147801,0,24,2020-07-14 00:00:00
7907,Aditya Birla Sun Life Credit Risk Fund- Segregated Portfolio 1- Direct Plan- Growth,147802,0,24,2020-07-14 00:00:00
7908,PGIM India Premier Bond Fund - Direct Plan - Growth,138330,0,6,2020-07-14 00:00:00
7909,PGIM India Premier Bond Fund - Direct Plan - Monthly Dividend,138331,0,6,2020-07-14 00:00:00
7910,PGIM India Premier Bond Fund - Direct Plan - Quarterly Dividend,138332,0,6,2020-07-14 00:00:00
7911,PGIM India Premier Bond Fund - Growth,138318,0,6,2020-07-14 00:00:00
7912,PGIM India Premier Bond Fund - Monthly Dividend,138316,0,6,2020-07-14 00:00:00
7913,PGIM India Premier Bond Fund - Premium Plus Plan - Growth,138323,0,6,2020-07-14 00:00:00
7914,PGIM India Premier Bond Fund - Quarterly Dividend,138315,0,6,2020-07-14 00:00:00
7915,SBI Corporate Bond Fund - Direct Plan - Growth,146215,0,10,2020-07-14 00:00:00
7916,SBI Corporate Bond Fund - Direct Plan - Quarterly Dividend,146216,0,10,2020-07-14 00:00:00
7917,SBI Corporate Bond Fund - Regular Plan - Growth,146207,0,10,2020-07-14 00:00:00
7918,SBI Corporate Bond Fund - Regular Plan - Monthly Dividend,146208,0,10,2020-07-14 00:00:00
7919,SBI Corporate Bond Fund - Regular Plan - Quarterly Dividend,146210,0,10,2020-07-14 00:00:00
7920,SBI Corporate Bond Fund -Direct Plan - Monthly Dividend,146212,0,10,2020-07-14 00:00:00
7921,Sundaram  Corporate Bond Fund - Direct Plan - Quarterly Dividend Option,119630,0,12,2020-07-14 00:00:00
7922,Sundaram  Corporate Bond Fund Direct Plan Annual Dividend Option,119631,0,12,2020-07-14 00:00:00
7923,PGIM India Premier Bond Fund - Direct Plan - Annual Dividend,138329,0,6,2020-07-14 00:00:00
7924,PGIM India Premier Bond Fund - Annual Dividend,138317,0,6,2020-07-14 00:00:00
7925,Nippon India Prime Debt Fund- Weekly Dividend Plan,109473,0,5,2020-07-14 00:00:00
7926,Nippon India Prime Debt Fund- Daily Dividend Reinvestment Plan,109472,0,5,2020-07-14 00:00:00
7927,L&T Triple Ace Bond Fund -Direct Plan- Quarterly Dividend,119847,0,21,2020-07-14 00:00:00
7928,L&T Triple Ace Bond Fund -Regular Plan - Bonus,112420,0,21,2020-07-14 00:00:00
7929,L&T Triple Ace Bond Fund -Regular Plan - Semi Annual Dividend,112416,0,21,2020-07-14 00:00:00
7930,L&T Triple Ace Bond Fund-Regular Plan-Growth,112410,0,21,2020-07-14 00:00:00
7931,Nippon India Prime Debt Fund - Direct Plan - Dividend Plan,125266,0,5,2020-07-14 00:00:00
7932,Nippon India Prime Debt Fund - Direct Plan Daily Dividend Reinvestment Option,118808,0,5,2020-07-14 00:00:00
7933,Nippon India Prime Debt Fund - Direct Plan Growth Plan - Bonus,118807,0,5,2020-07-14 00:00:00
7934,SUNDARAM BANKING AND PSU DEBT FUND DIRECT PLAN WEEKLY DIVIDEND REINVESTMENT OPTION,119628,0,12,2020-07-14 00:00:00
7935,Nippon India Prime Debt Fund - Direct Plan Growth Plan - Growth Option,118814,0,5,2020-07-14 00:00:00
7936,Nippon India Prime Debt Fund - Direct Plan Quarterly Dividend Plan,118811,0,5,2020-07-14 00:00:00
7937,Nippon India Prime Debt Fund - Direct Plan Weekly Dividend Plan,118812,0,5,2020-07-14 00:00:00
7938,Nippon India Prime Debt Fund - Dividend Plan,125267,0,5,2020-07-14 00:00:00
7939,Nippon India Prime Debt Fund - Growth Plan - Bonus Option,100859,0,5,2020-07-14 00:00:00
7940,Nippon India Prime Debt Fund - Growth Plan - Growth Option,100856,0,5,2020-07-14 00:00:00
7941,Nippon India Prime Debt Fund - Monthly Dividend Plan,100857,0,5,2020-07-14 00:00:00
7942,Nippon India Prime Debt Fund - Quarterly Dividend Plan,100858,0,5,2020-07-14 00:00:00
7943,Nippon India Prime Debt Fund - Direct Plan Monthly Dividend Plan,118809,0,5,2020-07-14 00:00:00
7944,Aditya Birla Sun Life Credit Risk Fund- Segregated Portfolio 1- Regular Plan - Bonus,147799,0,24,2020-07-14 00:00:00
7945,Sundaram Corporate Bond - Direct Plan - Half Yearly Dividend Option,119624,0,12,2020-07-14 00:00:00
7946,Sundaram Corporate Bond Fund Direct Plan - Monthly Dividend Option,119622,0,12,2020-07-14 00:00:00
7947,UTI Corporate Bond Fund - Direct Plan - Half Yearly Div Option,144340,0,15,2020-07-14 00:00:00
7948,UTI Corporate Bond Fund - Direct Plan - Quarterly Div Option,144346,0,15,2020-07-14 00:00:00
7949,UTI Corporate Bond Fund - Regular Plan - Annual Div Option,144337,0,15,2020-07-14 00:00:00
7950,UTI Corporate Bond Fund - Regular Plan - Flexi Div Option,144338,0,15,2020-07-14 00:00:00
7951,UTI Corporate Bond Fund - Regular Plan - Growth Option,144345,0,15,2020-07-14 00:00:00
7952,UTI Corporate Bond Fund - Regular Plan - Half Yearly Div Option,144343,0,15,2020-07-14 00:00:00
7953,UTI Corporate Bond Fund - Regular Plan - Quarterly Div Option,144342,0,15,2020-07-14 00:00:00
7954,Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Bonus,134388,0,24,2020-07-14 00:00:00
7955,Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Dividend,134385,0,24,2020-07-14 00:00:00
7956,Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Growth,134387,0,24,2020-07-14 00:00:00
7957,Aditya Birla Sun Life Credit Risk Fund - Regular Plan - Bonus,134384,0,24,2020-07-14 00:00:00
7958,Aditya Birla Sun Life Credit Risk Fund - Regular Plan - Dividend,134386,0,24,2020-07-14 00:00:00
7959,Aditya Birla Sun Life Credit Risk Fund - Regular Plan - Growth,134383,0,24,2020-07-14 00:00:00
7960,Aditya Birla Sun Life Credit Risk Fund- Segregated Portfolio 1- Direct Plan Dividend,147800,0,24,2020-07-14 00:00:00
7961,Aditya Birla Sun Life Credit Risk Fund- Segregated Portfolio 1- Direct Plan- Bonus,147803,0,24,2020-07-14 00:00:00
7962,UTI Corporate Bond Fund - Direct Plan - Growth Option,144339,0,15,2020-07-14 00:00:00
7963,UTI Corporate Bond Fund - Direct Plan - Flexi Div Option,144341,0,15,2020-07-14 00:00:00
7964,UTI Corporate Bond Fund - Direct Plan - Annual Div Option,144344,0,15,2020-07-14 00:00:00
7965,Union Corporate Bond Fund - Regular Plan - Growth Option,143239,0,14,2020-07-14 00:00:00
7966,Sundaram Corporate Bond Fund Regular - Annual  Dividend,100788,0,12,2020-07-14 00:00:00
7967,Sundaram Corporate Bond Fund Regular - Growth,100789,0,12,2020-07-14 00:00:00
7968,Sundaram Corporate Bond Fund Regular - Half  Yearly Dividend,100787,0,12,2020-07-14 00:00:00
7969,Sundaram Corporate Bond Fund Regular - Monthly Dividend,100785,0,12,2020-07-14 00:00:00
7970,Sundaram Corporate Bond Fund Regular - Quarterly Dividend,100786,0,12,2020-07-14 00:00:00
7971,Tata Corporate Bond Fund -Regular Plan - Daily Dividend (Segregated Portfolio 1),147387,0,13,2020-07-14 00:00:00
7972,Tata Corporate Bond Fund - Direct Plan -Growth (Segregated Portfolio 1),147389,0,13,2020-07-14 00:00:00
7973,Sundaram Corporate Bond Fund -  Direct Plan - Growth Option,119621,0,12,2020-07-14 00:00:00
7974,Tata Corporate Bond Fund - Direct Plan -Monthly Dividend (Segregated Portfolio 1),147390,0,13,2020-07-14 00:00:00
7975,Tata Corporate Bond Fund-Direct Plan-Daily Dividend (Segregated Portfolio 1),147388,0,13,2020-07-14 00:00:00
7976,Tata Corporate Bond Fund -Regular Plan-Growth(Segregated Portfolio 1),147392,0,13,2020-07-14 00:00:00
7977,Tata Corporate Bond Fund - Regular Plan  -Monthly Dividend - (Segregated Portfolio 1),147393,0,13,2020-07-14 00:00:00
7978,Tata Corporate Bond Fund - Regular Plan - Weekly Dividend (Segregated Portfolio 1),147394,0,13,2020-07-14 00:00:00
7979,Union Corporate Bond Fund - Direct Plan - Dividend Option,143242,0,14,2020-07-14 00:00:00
7980,Union Corporate Bond Fund - Direct Plan - Growth Option,143241,0,14,2020-07-14 00:00:00
7981,Union Corporate Bond Fund - Regular Plan - Dividend Option,143240,0,14,2020-07-14 00:00:00
7982,Tata Corporate Bond Fund - Direct Plan -Weekly Dividend (Segregated Portfolio 1),147391,0,13,2020-07-14 00:00:00
7983,Kotak Credit Risk Fund - Weekly Dividend,117719,0,40,2020-07-14 00:00:00
7984,Kotak Credit Risk Fund - Weekly Dividend - Direct,119743,0,40,2020-07-14 00:00:00
7985,L&T Credit Risk Fund - Direct Plan - Dividend,119785,0,21,2020-07-14 00:00:00
7986,DSP Banking & PSU Debt Fund - Regular Plan - Quarterly Dividend Payout & Reinvest,124181,0,29,2020-07-14 00:00:00
7987,DSP Banking & PSU Debt Fund - Regular Plan - Weekly Dividend Payout & Reinvest,124179,0,29,2020-07-14 00:00:00
7988,Edelweiss Banking and PSU Debt Fund - Direct Plan - Dividend Option,140288,0,30,2020-07-14 00:00:00
7989,Edelweiss Banking and PSU Debt Fund - Direct Plan - Fortnightly Dividend Option,140291,0,30,2020-07-14 00:00:00
7990,Edelweiss Banking and PSU Debt Fund - Direct Plan - Growth Option,140286,0,30,2020-07-14 00:00:00
7991,Edelweiss Banking and PSU Debt Fund - Direct Plan - Monthly Dividend Option,140293,0,30,2020-07-14 00:00:00
7992,Edelweiss Banking and PSU Debt Fund - Direct Plan - Weekly Dividend Option,140290,0,30,2020-07-14 00:00:00
7993,Edelweiss Banking and PSU Debt Fund - Regular Plan - Dividend Option,140284,0,30,2020-07-14 00:00:00
7994,Edelweiss Banking and PSU Debt Fund - Regular Plan - Fortnightly Dividend Option,140294,0,30,2020-07-14 00:00:00
7995,Edelweiss Banking and PSU Debt Fund - Regular Plan - Growth Option,140283,0,30,2020-07-14 00:00:00
7996,Edelweiss Banking and PSU Debt Fund - Regular Plan - Monthly Dividend Option,140292,0,30,2020-07-14 00:00:00
7997,Edelweiss Banking and PSU Debt Fund - Regular Plan - Weekly Dividend Option,140289,0,30,2020-07-14 00:00:00
7998,Franklin India Banking & PSU Debt Fund - Direct - Dividend,129009,0,32,2020-07-14 00:00:00
7999,Franklin India Banking & PSU Debt Fund - Direct - Growth,129008,0,32,2020-07-14 00:00:00
8000,Franklin India Banking & PSU Debt Fund - Dividend,129007,0,32,2020-07-14 00:00:00
8001,DSP Banking & PSU Debt Fund - Regular Plan - Monthly Dividend Payout & Reinvest,124180,0,29,2020-07-14 00:00:00
8002,DSP Banking & PSU Debt Fund - Regular Plan - Growth,124172,0,29,2020-07-14 00:00:00
8003,DSP Banking & PSU Debt Fund - Regular Plan - Dividend Payout & Reinvest,124174,0,29,2020-07-14 00:00:00
8004,DSP Banking & PSU Debt Fund - Regular Plan - Daily Dividend Reinvest,124173,0,29,2020-07-14 00:00:00
8005,Aditya Birla Sun Life Banking & PSU Debt Fund - Retail Plan-Quarterly Dividend,106157,0,24,2020-07-14 00:00:00
8006,Aditya Birla Sun Life Banking & PSU Debt Fund- Direct Plan-Growth,119550,0,24,2020-07-14 00:00:00
8007,Axis Banking & PSU Debt Fund - Direct Plan - Daily Dividend Option,120437,0,25,2020-07-14 00:00:00
